"id","label.x","abgeordnetenwatch_url","first_name","last_name","sex","year_of_birth","party.id","party.label","education","occupation","statistic_questions","statistic_questions_answered","residence","field_title","party_past","birth_name","id.mandat","parliament_period_label","politician_abgeordnetenwatch_url","start_date","end_date","info","electoral_data_id","electoral_data_electoral_list.id","electoral_data_electoral_list.label","electoral_data_list_position","electoral_data_constituency.id","electoral_data_constituency.label","electoral_data_constituency_result","electoral_data_constituency_result_count","electoral_data_mandate_won","latitude","longitude"
79115,"Stefan Müller","https://www.abgeordnetenwatch.de/profile/stefan-mueller-0","Stefan","Müller","m",1975,3,"CSU","Bankfachwirt","MdB, Parlamentsgeschäftsführer im Bundestag",17,15,NA,NA,NA,NA,45341,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/stefan-mueller-0",NA,NA,NA,45341,107,"Landesliste Bayern (Bundestag 2017 - 2021)",11,4366,"242 - Erlangen (Bundestag 2017 - 2021)",42.7,NA,"constituency",49.5928616,11.0056
78840,"Bettina Müller","https://www.abgeordnetenwatch.de/profile/bettina-mueller","Bettina","Müller","f",1959,1,"SPD","Krankenschwester, Rechtsanwältin","MdB",23,14,NA,NA,NA,NA,45340,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/bettina-mueller",NA,NA,NA,45340,112,"Landesliste Hessen (Bundestag 2017 - 2021)",8,4299,"175 - Main-Kinzig - Wetterau II - Schotten (Bundestag 2017 - 2021)",28.3,NA,"list",50.31634705,9.35709503235999
79483,"Detlef Müller","https://www.abgeordnetenwatch.de/profile/detlef-mueller","Detlef","Müller","m",1964,1,"SPD","Lokomotivführer","MdB",51,51,NA,NA,NA,NA,45339,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/detlef-mueller",NA,NA,NA,45339,118,"Landesliste Sachsen (Bundestag 2017 - 2021)",4,4286,"162 - Chemnitz (Bundestag 2017 - 2021)",15.4,NA,"list",50.8323531,12.918914
30839,"Norbert Müller","https://www.abgeordnetenwatch.de/profile/norbert-mueller","Norbert","Müller","m",1986,8,"DIE LINKE","Abitur","MdB",22,19,"Potsdam",NA,NA,NA,45338,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/norbert-mueller",NA,NA,NA,45338,109,"Landesliste Brandenburg (Bundestag 2017 - 2021)",4,4185,"61 - Potsdam - Potsdam-Mittelmark II - Teltow-Fläming II (Bundestag 2017 - 2021)",16.5,NA,"list",52.4009309,13.0591397
79122,"Niema Movassat","https://www.abgeordnetenwatch.de/profile/niema-movassat","Niema","Movassat","m",1984,8,"DIE LINKE","Jurist","MdB",27,27,"Oberhausen",NA,NA,NA,45337,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/niema-movassat",NA,NA,NA,45337,115,"Landesliste Nordrhein-Westfalen (Bundestag 2017 - 2021)",6,4241,"117 - Oberhausen - Wesel III (Bundestag 2017 - 2021)",7.6,NA,"list",51.4696137,6.8514435
79124,"Karsten Möring","https://www.abgeordnetenwatch.de/profile/karsten-moering","Karsten","Möring","m",1949,2,"CDU","Lehrer für Geschichte und Geographie","MdB",27,27,NA,NA,NA,NA,45336,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/karsten-moering",NA,NA,NA,45336,115,"Landesliste Nordrhein-Westfalen (Bundestag 2017 - 2021)",43,4217,"93 - Köln I (Bundestag 2017 - 2021)",31.6,NA,"constituency",50.8964474,7.06867780903069
79127,"Susanne Mittag","https://www.abgeordnetenwatch.de/profile/susanne-mittag","Susanne","Mittag","f",1958,1,"SPD","Polizeibeamtin","MdB",11,11,NA,NA,NA,NA,45335,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/susanne-mittag",NA,NA,NA,45335,114,"Landesliste Niedersachsen (Bundestag 2017 - 2021)",2,4152,"28 - Delmenhorst - Wesermarsch - Oldenburg-Land (Bundestag 2017 - 2021)",32.9,NA,"list",53.2084252,8.40405569217404
79128,"Klaus Mindrup","https://www.abgeordnetenwatch.de/profile/klaus-mindrup","Klaus","Mindrup","m",1964,1,"SPD","Dipl.-Biologe","MdB",43,42,NA,NA,NA,NA,45334,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/klaus-mindrup",NA,NA,NA,45334,108,"Landesliste Berlin (Bundestag 2017 - 2021)",4,4200,"76 - Berlin-Pankow (Bundestag 2017 - 2021)",16.4,NA,"list",52.5979174,13.435316
79132,"Mathias Middelberg","https://www.abgeordnetenwatch.de/profile/mathias-middelberg","Mathias","Middelberg","m",1964,2,"CDU","Studium der Rechtswissenschaften","MdB",3,NA,NA,NA,NA,NA,45333,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/mathias-middelberg",NA,NA,NA,45333,114,"Landesliste Niedersachsen (Bundestag 2017 - 2021)",5,4163,"39 - Stadt Osnabrück (Bundestag 2017 - 2021)",40.3,NA,"constituency",52.27294755,8.0615043716641
79131,"Hans Michelbach","https://www.abgeordnetenwatch.de/profile/hans-michelbach","Hans","Michelbach","m",1949,3,"CSU","Kaufmann im Groß- und Außenhandel","MdB",9,NA,NA,NA,NA,NA,45332,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/hans-michelbach",NA,NA,NA,45332,107,"Landesliste Bayern (Bundestag 2017 - 2021)",15,4362,"238 - Coburg (Bundestag 2017 - 2021)",45.3,NA,"constituency",50.258112,10.964463
79134,"Stephan Mayer","https://www.abgeordnetenwatch.de/profile/stephan-mayer","Stephan","Mayer","m",1973,3,"CSU","Rechtsanwalt","MdB",20,9,NA,NA,NA,NA,45331,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/stephan-mayer",NA,NA,NA,45331,NA,NA,1,4336,"212 - Altötting (Bundestag 2017 - 2021)",54.5,NA,"constituency",48.2268085,12.6757914
79141,"Andreas Mattfeldt","https://www.abgeordnetenwatch.de/profile/andreas-mattfeldt","Andreas","Mattfeldt","m",1969,2,"CDU","Industriekaufmann","MdB",4,NA,NA,NA,NA,NA,45330,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/andreas-mattfeldt",NA,NA,NA,45330,114,"Landesliste Niedersachsen (Bundestag 2017 - 2021)",20,4158,"34 - Osterholz - Verden (Bundestag 2017 - 2021)",39.2,NA,"constituency",52.91388645,9.23972492125509
79140,"Katja Mast","https://www.abgeordnetenwatch.de/profile/katja-mast","Katja","Mast","f",1971,1,"SPD","Bankkauffrau","MdB |1. Parlamentarische Geschäftsführerin SPD-Bundestagsfraktion",70,57,NA,NA,NA,NA,45329,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/katja-mast",NA,NA,NA,45329,106,"Landesliste Baden-Württemberg (Bundestag 2017 - 2021)",7,4403,"279 - Pforzheim (Bundestag 2017 - 2021)",19,NA,"list",48.8908846,8.7029532
78793,"Yvonne Magwas","https://www.abgeordnetenwatch.de/profile/yvonne-magwas","Yvonne","Magwas","f",1979,2,"CDU","Diplom Soziologin","MdB",25,22,NA,NA,NA,NA,45328,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/yvonne-magwas",NA,NA,NA,45328,118,"Landesliste Sachsen (Bundestag 2017 - 2021)",4,4290,"166 - Vogtlandkreis (Bundestag 2017 - 2021)",35,NA,"constituency",50.4240551,12.2524348571368
78888,"Thomas Lutze","https://www.abgeordnetenwatch.de/profile/thomas-lutze","Thomas","Lutze","m",1969,1,"SPD","Maschinenbauer, Bürokaufmann","MdB",13,13,NA,NA,"Thomas Lutze hat am 09.10.2023 die Partei gewechselt und war zuvor Mitglied in der Partei DIE LINKE.",NA,45327,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/thomas-lutze",NA,NA,NA,45327,117,"Landesliste Saarland (Bundestag 2017 - 2021)",1,NA,NA,NA,NA,"list",NA,NA
79147,"Jan-Marco Luczak","https://www.abgeordnetenwatch.de/profile/jan-marco-luczak","Jan-Marco","Luczak","m",1975,2,"CDU","Jurist, Rechtsanwalt","MdB",12,9,NA,"Dr.",NA,NA,45326,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/jan-marco-luczak",NA,NA,NA,45326,108,"Landesliste Berlin (Bundestag 2017 - 2021)",3,4205,"81 - Berlin-Tempelhof-Schöneberg (Bundestag 2017 - 2021)",28.9,NA,"constituency",52.4404422,13.3882887235007
78850,"Gesine Lötzsch","https://www.abgeordnetenwatch.de/profile/gesine-loetzsch","Gesine","Lötzsch","f",1961,8,"DIE LINKE","Philologin","MdB",26,23,NA,"Dr.",NA,NA,45325,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/gesine-loetzsch",NA,NA,NA,45325,108,"Landesliste Berlin (Bundestag 2017 - 2021)",3,4210,"86 - Berlin-Lichtenberg (Bundestag 2017 - 2021)",34.8,NA,"constituency",52.5097832,13.4961404
79150,"Patricia Lips","https://www.abgeordnetenwatch.de/profile/patricia-lips","Patricia","Lips","f",1963,2,"CDU","Handelsfachwirtin","MdB",12,10,"Rödermark",NA,NA,NA,45324,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/patricia-lips",NA,NA,NA,45324,112,"Landesliste Hessen (Bundestag 2017 - 2021)",3,4311,"187 - Odenwald (Bundestag 2017 - 2021)",36.1,NA,"constituency",49.9798913,8.8088274
79193,"Tobias Lindner","https://www.abgeordnetenwatch.de/profile/tobias-lindner","Tobias","Lindner","m",1982,5,"Bündnis 90/Die Grünen","Technischer Diplom-Volkswirt","MdB",35,34,NA,"Dr.",NA,NA,45323,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/tobias-lindner",NA,NA,NA,45323,116,"Landesliste Rheinland-Pfalz (Bundestag 2017 - 2021)",2,4335,"211 - Südpfalz (Bundestag 2017 - 2021)",7.9,NA,"list",49.1551808,8.13577580073504
79192,"Andrea Lindholz","https://www.abgeordnetenwatch.de/profile/andrea-lindholz","Andrea","Lindholz","f",1970,3,"CSU","Rechtsanwältin","MdB",36,33,NA,NA,NA,NA,45322,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/andrea-lindholz",NA,NA,NA,45322,107,"Landesliste Bayern (Bundestag 2017 - 2021)",14,4371,"247 - Aschaffenburg (Bundestag 2017 - 2021)",48.1,NA,"constituency",49.9740542,9.1493636
79197,"Stefan Liebich","https://www.abgeordnetenwatch.de/profile/stefan-liebich","Stefan","Liebich","m",1972,8,"DIE LINKE","Diplom-Betriebswirt (FH)","MdB",61,60,NA,NA,NA,NA,45321,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/stefan-liebich",NA,NA,NA,45321,108,"Landesliste Berlin (Bundestag 2017 - 2021)",2,4200,"76 - Berlin-Pankow (Bundestag 2017 - 2021)",28.8,NA,"constituency",52.5979174,13.435316
79198,"Ralph Lenkert","https://www.abgeordnetenwatch.de/profile/ralph-lenkert","Ralph","Lenkert","m",1967,8,"DIE LINKE","Werkzeugmacher/Techniker für Maschinenbau","MdB",20,20,NA,NA,NA,NA,45319,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/ralph-lenkert",NA,NA,NA,45319,121,"Landesliste Thüringen (Bundestag 2017 - 2021)",2,4315,"191 - Jena – Sömmerda – Weimarer Land I (Bundestag 2017 - 2021)",21.4,NA,"list",NA,NA
79199,"Steffi Lemke","https://www.abgeordnetenwatch.de/profile/steffi-lemke","Steffi","Lemke","f",1968,5,"Bündnis 90/Die Grünen","Zootechnikerin","Bundesministerin für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz, MdB",65,NA,"Dessau-Roßlau",NA,NA,NA,45318,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/steffi-lemke",NA,NA,NA,45318,119,"Landesliste Sachsen-Anhalt (Bundestag 2017 - 2021)",1,4194,"70 - Dessau - Wittenberg (Bundestag 2017 - 2021)",4.6,NA,"list",51.8465924,12.2312238
78851,"Katja Leikert","https://www.abgeordnetenwatch.de/profile/katja-leikert","Katja","Leikert","f",1975,2,"CDU","Politikwissenschaftlerin","MdB",12,8,NA,"Dr.",NA,NA,45317,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/katja-leikert",NA,NA,NA,45317,112,"Landesliste Hessen (Bundestag 2017 - 2021)",6,4304,"180 - Hanau (Bundestag 2017 - 2021)",35.3,NA,"constituency",50.132881,8.9169797
79202,"Sabine Leidig","https://www.abgeordnetenwatch.de/profile/sabine-leidig","Sabine","Leidig","f",1961,8,"DIE LINKE","Biolaborantin","MdB",12,9,NA,NA,NA,NA,45316,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/sabine-leidig",NA,NA,NA,45316,112,"Landesliste Hessen (Bundestag 2017 - 2021)",1,4293,"169 - Werra-Meißner - Hersfeld-Rotenburg (Bundestag 2017 - 2021)",5.5,NA,"list",NA,NA
79203,"Paul Lehrieder","https://www.abgeordnetenwatch.de/profile/paul-lehrieder","Paul","Lehrieder","m",1959,3,"CSU","Rechtsanwalt","MdB",9,8,NA,NA,NA,NA,45315,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/paul-lehrieder",NA,NA,NA,45315,107,"Landesliste Bayern (Bundestag 2017 - 2021)",36,4375,"251 - Würzburg (Bundestag 2017 - 2021)",42.2,NA,"constituency",49.79245,9.932966
79204,"Monika Lazar","https://www.abgeordnetenwatch.de/profile/monika-lazar","Monika","Lazar","f",1967,5,"Bündnis 90/Die Grünen","Bäckerin, Betriebswirtin","MdB",21,20,NA,NA,NA,NA,45314,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/monika-lazar",NA,NA,NA,45314,118,"Landesliste Sachsen (Bundestag 2017 - 2021)",1,4277,"153 - Leipzig II (Bundestag 2017 - 2021)",9.9,NA,"list",51.3158254,12.3979327365778
79215,"Karl Lauterbach","https://www.abgeordnetenwatch.de/profile/karl-lauterbach","Karl","Lauterbach","m",1963,1,"SPD","Universitätsprofessor","Bundesminister für Gesundheit, MdB",638,NA,NA,"Prof. Dr.",NA,NA,45313,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/karl-lauterbach",NA,NA,NA,45313,115,"Landesliste Nordrhein-Westfalen (Bundestag 2017 - 2021)",58,4225,"101 - Leverkusen - Köln IV (Bundestag 2017 - 2021)",38.7,NA,"constituency",51.02109895,7.02317813364239
78812,"Silke Launert","https://www.abgeordnetenwatch.de/profile/silke-launert","Silke","Launert","f",1976,3,"CSU","Juristin","MdB",21,19,NA,"Dr.",NA,NA,45312,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/silke-launert",NA,NA,NA,45312,107,"Landesliste Bayern (Bundestag 2017 - 2021)",18,4361,"237 - Bayreuth (Bundestag 2017 - 2021)",46.5,NA,"constituency",49.9427202,11.5763079
79214,"Ulrich Lange","https://www.abgeordnetenwatch.de/profile/ulrich-lange","Ulrich","Lange","m",1969,3,"CSU","Rechtsanwalt","MdB",13,13,NA,NA,NA,NA,45311,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/ulrich-lange",NA,NA,NA,45311,NA,NA,1,4378,"254 - Donau-Ries (Bundestag 2017 - 2021)",47,NA,"constituency",48.8148705,10.69735
79213,"Christian Lange","https://www.abgeordnetenwatch.de/profile/christian-lange-0","Christian","Lange","m",1964,1,"SPD","Jurist","MdB",12,NA,NA,NA,NA,NA,45310,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/christian-lange-0",NA,NA,NA,45310,106,"Landesliste Baden-Württemberg (Bundestag 2017 - 2021)",2,4393,"269 - Backnang - Schwäbisch Gmünd (Bundestag 2017 - 2021)",20,NA,"list",48.89673075,9.8938652450411
79212,"Katharina Landgraf","https://www.abgeordnetenwatch.de/profile/katharina-landgraf","Katharina","Landgraf","f",1954,2,"CDU","Studium Meliorationswesen","MdB",12,NA,NA,NA,NA,NA,45309,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/katharina-landgraf",NA,NA,NA,45309,118,"Landesliste Sachsen (Bundestag 2017 - 2021)",3,4278,"154 - Leipzig-Land (Bundestag 2017 - 2021)",34.1,NA,"constituency",51.22391185,12.5529468541132
79210,"Andreas Lämmel","https://www.abgeordnetenwatch.de/profile/andreas-laemmel","Andreas","Lämmel","m",1959,2,"CDU","Dipl. Ingenieur FH","MdB",34,27,NA,NA,NA,NA,45308,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/andreas-laemmel",NA,NA,NA,45308,NA,NA,1,4283,"159 - Dresden I (Bundestag 2017 - 2021)",24.6,NA,"constituency",51.02580045,13.7706396232774
78852,"Markus Kurth","https://www.abgeordnetenwatch.de/profile/markus-kurth","Markus","Kurth","m",1966,5,"Bündnis 90/Die Grünen","Diplom-Politologe","MdB",18,3,NA,NA,NA,NA,45307,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/markus-kurth",NA,NA,NA,45307,115,"Landesliste Nordrhein-Westfalen (Bundestag 2017 - 2021)",8,4266,"142 - Dortmund I (Bundestag 2017 - 2021)",7.3,NA,"list",51.5142273,7.4652789
79217,"Renate Künast","https://www.abgeordnetenwatch.de/profile/renate-kuenast","Renate","Künast","f",1955,5,"Bündnis 90/Die Grünen","Juristin und Sozialarbeiterin","MdB",41,29,NA,NA,NA,NA,45306,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/renate-kuenast",NA,NA,NA,45306,108,"Landesliste Berlin (Bundestag 2017 - 2021)",3,4205,"81 - Berlin-Tempelhof-Schöneberg (Bundestag 2017 - 2021)",18.9,NA,"list",52.4404422,13.3882887235007
79218,"Roy Kühne","https://www.abgeordnetenwatch.de/profile/roy-kuehne","Roy","Kühne","m",1967,2,"CDU","Diplom-Sporttherapeut","MdB",33,31,NA,NA,NA,NA,45305,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/roy-kuehne",NA,NA,NA,45305,114,"Landesliste Niedersachsen (Bundestag 2017 - 2021)",23,4176,"52 - Goslar - Northeim - Osterode (Bundestag 2017 - 2021)",39.8,NA,"constituency",51.77262715,9.93724700998421
79220,"Christian Kühn","https://www.abgeordnetenwatch.de/profile/christian-kuehn","Christian","Kühn","m",1979,5,"Bündnis 90/Die Grünen","Politologe, Sozialwissenschaftler","MdB",18,17,NA,NA,NA,NA,45303,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/christian-kuehn",NA,NA,NA,45303,106,"Landesliste Baden-Württemberg (Bundestag 2017 - 2021)",6,4414,"290 - Tübingen (Bundestag 2017 - 2021)",19.1,NA,"list",48.5236164,9.0535531
79230,"Rüdiger Kruse","https://www.abgeordnetenwatch.de/profile/ruediger-kruse","Rüdiger","Kruse","m",1961,2,"CDU","Studium der Medizin","MdB",31,29,NA,NA,NA,NA,45302,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/ruediger-kruse",NA,NA,NA,45302,111,"Landesliste Hamburg (Bundestag 2017 - 2021)",2,4144,"20 - Hamburg-Eimsbüttel (Bundestag 2017 - 2021)",28.7,NA,"list",53.60628195,9.92298178752683
79228,"Oliver Krischer","https://www.abgeordnetenwatch.de/profile/oliver-krischer","Oliver","Krischer","m",1969,5,"Bündnis 90/Die Grünen","Biologe","MdB, Minister für Umwelt, Naturschutz und Verkehr ",31,24,"Düren",NA,NA,NA,45301,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/oliver-krischer",NA,NA,NA,45301,NA,NA,1,4214,"90 - Düren (Bundestag 2017 - 2021)",5.5,NA,"list",50.8031684,6.4820806
79223,"Anette Kramme","https://www.abgeordnetenwatch.de/profile/anette-kramme","Anette","Kramme","f",1967,1,"SPD","Rechtsanwältin","MdB, Parlamentarische Staatssekretärin beim Ministerium für Arbeit und Soziales",13,13,NA,NA,NA,NA,45300,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/anette-kramme",NA,NA,NA,45300,107,"Landesliste Bayern (Bundestag 2017 - 2021)",2,4361,"237 - Bayreuth (Bundestag 2017 - 2021)",21.2,NA,"list",49.9427202,11.5763079
79237,"Markus Koob","https://www.abgeordnetenwatch.de/profile/markus-koob","Markus","Koob","m",1977,2,"CDU","Studium der Politikwissenschaften","MdB",6,4,NA,NA,NA,NA,45299,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/markus-koob",NA,NA,NA,45299,112,"Landesliste Hessen (Bundestag 2017 - 2021)",15,4300,"176 - Hochtaunus (Bundestag 2017 - 2021)",39.9,NA,"constituency",50.3835392,8.40747326924228
79233,"Jens Koeppen","https://www.abgeordnetenwatch.de/profile/jens-koeppen","Jens","Koeppen","m",1962,2,"CDU","Meister Industrieelektronik; Meister Elektroinstallateurhandwerk","MdB",13,5,NA,NA,NA,NA,45298,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/jens-koeppen",NA,NA,NA,45298,109,"Landesliste Brandenburg (Bundestag 2017 - 2021)",2,4181,"57 - Uckermark - Barnim I (Bundestag 2017 - 2021)",30.6,NA,"constituency",53.16850625,13.8358573070313
79239,"Axel Knoerig","https://www.abgeordnetenwatch.de/profile/axel-knoerig","Axel","Knoerig","m",1967,2,"CDU","Magister in Politikwissenschaft mit Schwerpunkt Kommunal- und Verwaltungswissenschaften","MdB",11,11,"Kirchdorf",NA,NA,NA,45297,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/axel-knoerig",NA,NA,NA,45297,114,"Landesliste Niedersachsen (Bundestag 2017 - 2021)",27,4157,"33 - Diepholz - Nienburg I (Bundestag 2017 - 2021)",44.6,NA,"constituency",52.5966234,8.8355037
79241,"Lars Klingbeil","https://www.abgeordnetenwatch.de/profile/lars-klingbeil","Lars","Klingbeil","m",1978,1,"SPD","Studium der Politischen Wissenschaft, der Soziologie und der Geschichte (M.A.)","MdB, Generalsekretär",128,30,NA,NA,NA,NA,45296,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/lars-klingbeil",NA,NA,NA,45296,114,"Landesliste Niedersachsen (Bundestag 2017 - 2021)",7,4159,"35 - Rotenburg I - Heidekreis (Bundestag 2017 - 2021)",41.2,NA,"constituency",52.92930305,9.80830888249731
79240,"Maria Klein-Schmeink","https://www.abgeordnetenwatch.de/profile/maria-klein-schmeink","Maria","Klein-Schmeink","f",1958,5,"Bündnis 90/Die Grünen","Soziologin","MdB",24,23,NA,NA,NA,NA,45295,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/maria-klein-schmeink",NA,NA,NA,45295,115,"Landesliste Nordrhein-Westfalen (Bundestag 2017 - 2021)",9,4253,"129 - Münster (Bundestag 2017 - 2021)",12.8,NA,"list",51.9625101,7.6251879
78855,"Volkmar Klein","https://www.abgeordnetenwatch.de/profile/volkmar-klein","Volkmar","Klein","m",1960,2,"CDU","Diplom-Volkswirt","Mitglied des Deutschen Bundestages",4,3,NA,NA,NA,NA,45294,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/volkmar-klein",NA,NA,NA,45294,115,"Landesliste Nordrhein-Westfalen (Bundestag 2017 - 2021)",25,4272,"148 - Siegen-Wittgenstein (Bundestag 2017 - 2021)",40.1,NA,"constituency",50.91759605,8.13768602010469
79245,"Arno Klare","https://www.abgeordnetenwatch.de/profile/arno-klare","Arno","Klare","m",1952,1,"SPD","Lehrer","MdB",15,13,NA,NA,NA,NA,45293,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/arno-klare",NA,NA,NA,45293,115,"Landesliste Nordrhein-Westfalen (Bundestag 2017 - 2021)",55,4242,"118 - Mülheim - Essen I (Bundestag 2017 - 2021)",34.9,NA,"constituency",51.4278935,6.88644803034206
79243,"Katja Kipping","https://www.abgeordnetenwatch.de/profile/katja-kipping","Katja","Kipping","f",1978,8,"DIE LINKE","Magisterstudium Slawistik, Amerikanistik, Rechtswissenschaft",NA,13,12,NA,NA,NA,NA,45292,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/katja-kipping",NA,NA,NA,45292,118,"Landesliste Sachsen (Bundestag 2017 - 2021)",1,4283,"159 - Dresden I (Bundestag 2017 - 2021)",21,NA,"list",51.02580045,13.7706396232774
79242,"Georg Kippels","https://www.abgeordnetenwatch.de/profile/georg-kippels","Georg","Kippels","m",1959,2,"CDU","Rechtsanwalt","MdB",24,21,NA,NA,NA,NA,45291,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/georg-kippels",NA,NA,NA,45291,115,"Landesliste Nordrhein-Westfalen (Bundestag 2017 - 2021)",33,4215,"91 - Rhein-Erft-Kreis I (Bundestag 2017 - 2021)",39.2,NA,"constituency",50.9443813,6.65382495843019
78856,"Sven-Christian Kindler","https://www.abgeordnetenwatch.de/profile/sven-christian-kindler","Sven-Christian","Kindler","m",1985,5,"Bündnis 90/Die Grünen","Betriebswirtschaftslehre","MdB",36,27,NA,NA,NA,NA,45290,"Bundestag 2017 - 2021","https://www.abgeordnetenwatch.de/profile/sven-christian-kindler",NA,NA,NA,45290,114,"Landesliste Niedersachsen (Bundestag 2017 - 2021)",4,4166,"42 - Stadt Hannover II (Bundestag 2017 - 2021)",11.2,NA,"list",52.3428551,9.7251266
